"subject"	"activity"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"angletbodyaccjerkmeangravitymean"
23	"WALKING"	0.0783529082183333	0.00295602428666667	-0.000767679338333334	-0.297042612533333	-0.221165131581667	-0.7513913825	-0.366700879833333	-0.316918956	-0.358883413666667	-0.279553391533333	-0.728991595666667	-0.29732607245	-0.2099000063	-0.772359087333333	-0.1352803947515	-0.385880862833333	-0.325737503675	-0.318587811	-0.320458701	0.111486484954333	0.00092110448333333
23	"WALKING_DOWNSTAIRS"	0.0971862748866667	0.00563780215111111	-0.00729137766444444	-0.145759708684667	-0.146242294857778	-0.626646986888889	-0.228851413747333	-0.216858921977778	-0.16163290774	-0.172941628735556	-0.583917371333333	-0.208250062317778	-0.177202094317778	-0.668867334444444	-0.179115175957778	-0.181293185048889	-0.169702261222222	-0.175295286557778	-0.280426776955556	0.0926236938266667	-0.0525297218666667
23	"WALKING_UPSTAIRS"	0.0621574228323077	0.0190243211095385	0.00593617537076923	-0.345949420738462	-0.242824063736923	-0.711447790153846	-0.377380797692308	-0.381340425430769	-0.368975686230769	-0.252202764040923	-0.671577424461538	-0.382743570307692	-0.287547451184615	-0.751570130307692	-0.307193791061538	-0.363224679430769	-0.321223078446154	-0.342180438496923	-0.440516833184615	0.0547369532938462	-0.0228132594307692
24	"LAYING"	0.0763230100740741	0.0110500999577778	-0.00287573531901235	-0.982807872716049	-0.972432500987654	-0.979483172469136	-0.980957770987654	-0.975367966049383	-0.982503803827161	-0.972302815802469	-0.975998584938272	-0.984786441111111	-0.974671279753086	-0.981678509259259	0.11272195181037	0.0209953073753086	0.00621782954074074	-0.975343631481482	-0.974305682222222	0.281967956438272	-0.0183315668703704
24	"SITTING"	0.0752598975666667	-0.00380546929755555	-0.00875589671804444	-0.988035842555556	-0.977451839555556	-0.983604442666667	-0.985170954111111	-0.981267518111111	-0.988045846555556	-0.977519726444444	-0.981309806	-0.989115694777778	-0.979046114777778	-0.984451024777778	0.220166868144633	-0.0260610365555556	0.0131063529966667	-0.981892890777778	-0.979337305777778	0.244521460523333	0.00322893990333334
24	"STANDING"	0.0740650807121212	0.00805487307590909	-0.00872039916242424	-0.990164682121212	-0.979315456515152	-0.987819023030303	-0.987249591969697	-0.986424746818182	-0.990075398939394	-0.979438711212121	-0.985727099393939	-0.991181072424242	-0.980717046363636	-0.988519224545454	0.317988204893939	-0.00967454672439394	0.0977779359924242	-0.985594537272727	-0.986400689090909	0.367359370160606	0.034286630345303
24	"WALKING"	0.0897770721666667	0.00890588563518519	0.000658706162574074	-0.373217585	-0.0319265467387037	-0.686268420555556	-0.320129322962963	-0.310071425166667	-0.39082198537037	-0.0669378062222222	-0.648905254074074	-0.411500068148148	-0.0606839140548148	-0.723051140740741	-0.292088318740741	-0.330560047666667	-0.186832027011111	-0.289753952407407	-0.342411927851852	0.0164170631888889	-0.0788266042777778
24	"WALKING_DOWNSTAIRS"	0.0711457160166667	0.01511589985	-0.0100212901547619	0.134593836190476	0.0158059210738095	-0.404005582309524	-0.0372666071540476	0.159631710516667	0.0619687485333333	-0.0269769415214286	-0.345376541261905	0.108062740547619	-0.00722860241119048	-0.461599141904762	-0.377130942619048	-0.386323443795238	-0.117402352561905	0.158413334683333	0.1505077506	-0.0799656144309524	0.0167093419811905
24	"WALKING_UPSTAIRS"	0.07297243298125	-0.00417361847916667	-0.00525879898958333	-0.186944664541667	-0.311861356875	-0.748809454166667	-0.316050382083333	-0.313363553125	-0.2370530733125	-0.338102216666667	-0.714554172708333	-0.207231605488542	-0.330391429583333	-0.783004506458333	-0.439499582708333	-0.468496864166667	-0.313514801541667	-0.261956679958333	-0.391313399375	0.10096009774375	-0.0221758428125
25	"LAYING"	0.0839615800777778	0.015950374121358	0.00105421927740741	-0.971263559753086	-0.966987451234568	-0.963033504814815	-0.968438029382716	-0.95924613308642	-0.971135852592593	-0.967365014444444	-0.959520729012346	-0.97415248382716	-0.969082192345679	-0.965154471111111	0.00265312909135802	-0.107924513579012	0.00870460490617284	-0.959223467777778	-0.958431925185185	0.193939422709383	-0.0327813631765432
25	"SITTING"	0.0766535802351852	0.00300627957592593	-0.00447025411648148	-0.968691062777778	-0.960472881296296	-0.967902144444444	-0.969413677222222	-0.956965027407407	-0.969639870555556	-0.961678411851852	-0.964254587777778	-0.970579597777778	-0.962027094259259	-0.970233316481481	0.0555978151481481	-0.197334786064815	-0.12751435582037	-0.958715291111111	-0.95384761	0.152638110722222	0.0110003739203704
25	"STANDING"	0.0789645403548387	0.0131281319359677	-0.00542295917016129	-0.962302251935484	-0.941770656290323	-0.970506745322581	-0.961812905806452	-0.949717344193548	-0.962552388548387	-0.941819116774194	-0.966207839516129	-0.965663482419355	-0.946287143548387	-0.973537451129032	0.152804234596774	-0.197269178467742	-0.0574483556451613	-0.94907294483871	-0.950026657258065	0.178339197195161	0.0237953553504839
25	"WALKING"	0.0746478437151899	0.0104602090264557	-0.00607707869746836	-0.181614433318987	-0.0959638726582279	-0.446704739493671	-0.173874097567203	-0.200698225087342	-0.265510505444304	-0.171964218291139	-0.424817150126582	-0.170471655177975	-0.0760374863924051	-0.467476417974684	-0.327829559643038	-0.29739416186076	-0.222558078240506	-0.20766085278481	-0.198283818165443	0.095955960821519	0.020646790956962
25	"WALKING_DOWNSTAIRS"	0.122044644262295	-0.012121013704918	0.0036673843442623	0.0790772611032787	-0.218497614491639	-0.313587621688525	-0.0819410708098361	0.0720172366262295	0.0117024790885246	-0.228096867168852	-0.243142256873771	0.0503836780393443	-0.264697018811475	-0.384000421147541	-0.361381989163934	-0.271118337475574	-0.165873189785246	0.0608286815590164	0.0745686271655738	-0.0278204342983607	-0.0744826624360656
25	"WALKING_UPSTAIRS"	0.0637005557944444	0.01608514825	-0.005510947595	-0.284140017888889	-0.440002327777778	-0.646689070833333	-0.379501041736111	-0.373385828066667	-0.334255686263889	-0.468101442166667	-0.607568259722222	-0.298335710838056	-0.447412843744444	-0.685178060277778	-0.370031177402778	-0.477548654305556	-0.442044296930556	-0.331350325444444	-0.436622174722222	0.0727790460951389	0.00338234697222222
26	"LAYING"	0.0805727643563218	0.00760107067241379	-0.0032722381722069	-0.970640060229885	-0.962232276666667	-0.97451785954023	-0.971695107701149	-0.964661646781609	-0.970811672528736	-0.963071794712644	-0.971420824827586	-0.973211124252874	-0.964014583678161	-0.97619344908046	0.0388999170017241	-0.013816523083908	0.0515836052466667	-0.964854925977012	-0.963365839195402	0.165619331057471	0.0258901981298851
26	"SITTING"	0.0771939039506173	0.0160536475553086	-0.00467546393962963	-0.980246298765432	-0.969572941604938	-0.981790057901235	-0.978891013580247	-0.976465309876543	-0.98093088654321	-0.969868387901235	-0.978669246790123	-0.981325975802469	-0.971530488765432	-0.983607478024691	0.14560297954	-0.0905377887998765	-0.013486112391358	-0.97622167037037	-0.975700205308642	0.256743902018518	-0.00529461441851852
26	"STANDING"	0.0744750238030303	0.0100624749133333	-0.00717051592151515	-0.974095528636364	-0.955566074242424	-0.976851182121212	-0.970524553181818	-0.965064183787879	-0.973673700606061	-0.955615634090909	-0.972649417727273	-0.977023300454545	-0.958901459848485	-0.97983338	0.240036697575758	-0.155671693151515	0.0106705135939394	-0.963289408939394	-0.966481939848485	0.20604972230303	0.025561872469697
26	"WALKING"	0.0850621655539683	0.00475963529809524	-0.00280089390793651	-0.0328716002190476	-0.117485191070476	-0.485731569206349	-0.160382310460317	-0.0261596646285714	-0.0996561886936508	-0.162562015945714	-0.449734096349206	-0.0500163042793651	-0.128378347137302	-0.520707324603175	-0.296533962031746	-0.191642752719206	-0.092426632	-0.0420354064	-0.0134101729888889	-0.0587782339952381	-0.0479258602857143
26	"WALKING_DOWNSTAIRS"	0.096940381225	-0.00189866125454546	-0.00315953444090909	0.0341969090227273	-0.176583716327273	-0.450868143181818	-0.124792740753636	-0.00670076421363636	0.00684288585477272	-0.198172076084091	-0.389354966590909	-0.0310602599318182	-0.211861121397727	-0.512158729545454	-0.249535100113636	-0.2860936585	-0.178634817806818	0.0164995754318182	-0.0473132077568182	0.07584551479	-0.0144904371840909
26	"WALKING_UPSTAIRS"	0.0730384446686275	-0.00359787394117647	-0.0452205725647059	-0.287467916294118	-0.349281517470588	-0.617329624509804	-0.377704748235294	-0.298735874901961	-0.302094000601961	-0.365260192490196	-0.572015697843137	-0.337437645098039	-0.377934391529412	-0.662742440588235	-0.223452471431373	-0.358177247627451	-0.371122833352941	-0.264190517156863	-0.352192920784314	0.1441591209	0.0260487980196078
27	"LAYING"	0.0767774832096774	0.0183441894580645	-0.00988389709596774	-0.98541995	-0.980152342903226	-0.983070657419355	-0.985467853870968	-0.980066243387097	-0.985199684354839	-0.980375137419355	-0.980994601935484	-0.98707817516129	-0.981394261612903	-0.983670049354839	0.169895805430645	0.0656536996983871	0.0584183074479032	-0.980754385967742	-0.978044349516129	0.300750657951613	0.00324191442096774
27	"SITTING"	0.0752865881142857	-0.00112344092891837	-0.0232397245106122	-0.992827264081633	-0.984267557755102	-0.987612090204082	-0.989497838979592	-0.988813098163265	-0.992678212653061	-0.983914101836735	-0.985261204693878	-0.99368217	-0.985908120408163	-0.988612100204082	0.264214260326531	-0.00193284292653061	0.0921106028122449	-0.988348535306122	-0.988332303469388	0.360646362877551	0.0209112877122449
27	"STANDING"	0.0758630962280702	0.00762035230350877	-0.000704979340543859	-0.987636104210526	-0.977704172105263	-0.986926242631579	-0.98680002754386	-0.981865616666667	-0.988198276666667	-0.977752775438597	-0.98460855877193	-0.988185112807018	-0.979412252631579	-0.987871530526316	0.237964693460702	-0.047896000245614	0.106886230594386	-0.981977536491228	-0.980621262631579	0.298745382305263	-0.0235598900684211
27	"WALKING"	0.0550935468775714	0.0194070223257143	0.00857565251	-0.14807803897	0.0473522890458571	-0.421472268571429	-0.122558092091429	-0.0788519917924286	-0.220660931594286	-0.0461186115171429	-0.393625275614286	-0.150077405838571	0.0783202573912857	-0.448365657	-0.197355330885714	-0.416989953857143	-0.192239691477286	-0.0928901658114286	-0.0680522856892857	0.118215867811429	0.0548992590285714
27	"WALKING_DOWNSTAIRS"	0.0769629257156618	-0.00791599472794118	-0.0137409837117647	-0.00434269295588235	1.13526264705926e-05	-0.383279926970588	-0.0785673866117647	0.0407092344485294	-0.0375323507617647	-0.0669668226705882	-0.342201781105882	-0.0598434800678382	0.00582038832352941	-0.423013582794118	-0.298258213132353	-0.458597115882353	-0.205828901392647	0.0594917916661765	0.00793707094911764	0.0414281629529412	0.0376611788676471
27	"WALKING_UPSTAIRS"	0.0729049929742857	0.00731739543142857	-0.000218606648571426	-0.445478158714286	-0.296636114985714	-0.697555769571429	-0.445950327	-0.406374687571429	-0.472132846428571	-0.329920185685714	-0.669685260571429	-0.467474809285714	-0.308613567714286	-0.724382015285714	-0.378454213528571	-0.518029449571429	-0.453177757871429	-0.386011562571429	-0.438811101857143	-0.00721723142285714	0.0290223002314286
28	"LAYING"	0.0749985010769231	0.0117018961415385	-0.00121344813430769	-0.985921071076923	-0.985554339384615	-0.990660246153846	-0.98832154	-0.989526277538462	-0.986404709384615	-0.985865325230769	-0.989116865846154	-0.986641245846154	-0.986210701230769	-0.990744752923077	0.159761097664615	0.0551692814758462	0.166856209441538	-0.988548418307692	-0.989710656769231	0.393635924092308	0.0285001830563077
28	"SITTING"	0.076622889	0.00694560289491228	0.00278757042058246	-0.991624662105263	-0.984002717017544	-0.990153121754386	-0.989869574561404	-0.991159350526316	-0.991924709824561	-0.983642391578947	-0.988689671578947	-0.992039060701754	-0.985694744385965	-0.990141676315789	0.234747570824561	0.00687195409298246	0.0437438879403509	-0.990407075964912	-0.991044297894737	0.459090849721053	0.0111668165140351
28	"STANDING"	0.0753187202839506	0.0103095528684568	-0.00182194543962963	-0.989393931481481	-0.974473189753086	-0.988042297283951	-0.985577554444444	-0.985424936419753	-0.989484673580247	-0.974480819012346	-0.985807690123457	-0.990268978888889	-0.976395394691358	-0.988907935432099	0.211420678333333	-0.183259305446914	0.00836070357407407	-0.984441840864198	-0.985605064814815	0.324629121481481	0.00425969813580247
28	"WALKING"	0.0767524278392857	0.0282745481892857	0.010685091	-0.368056913928571	-0.320158763392857	-0.633325860714286	-0.379269262142857	-0.42541866125	-0.414797154464286	-0.361908549464286	-0.601147246785714	-0.375992795357143	-0.320264113035714	-0.664327149285714	-0.34877438	-0.337293285178571	-0.206330044373214	-0.41403775125	-0.444453486071429	0.0893293589464286	0.0230035141785714
28	"WALKING_DOWNSTAIRS"	0.0809044045254545	-0.000757069449090909	-0.01417699182	-0.387223932363636	-0.447033872545455	-0.651246664909091	-0.466516044	-0.3825173332	-0.412728286727273	-0.465982666363636	-0.622135895090909	-0.416050500909091	-0.464546054727273	-0.678751080363636	-0.334193776218182	-0.430209134836364	-0.313077962145455	-0.3833987134	-0.386565072363636	0.00593003606623636	-0.0321249909363636
28	"WALKING_UPSTAIRS"	0.0784742867073529	0.00919874756176471	0.0043739172	-0.545697261176471	-0.496072446	-0.754131375588235	-0.567187426911765	-0.550814199558823	-0.569501766617647	-0.519823661338235	-0.728656361911765	-0.5623106425	-0.505171177382353	-0.778801630147059	-0.409986463014706	-0.492453288382353	-0.500465847647059	-0.541305653970588	-0.566068979117647	-0.0185226785867647	0.0686879611548529
29	"LAYING"	0.0892716006470588	0.00110822495382353	-0.00309891846569118	-0.984270728235294	-0.977002606764706	-0.984989224117647	-0.984670073823529	-0.980161687058824	-0.983889985147059	-0.9772207075	-0.982876212058823	-0.986213883088235	-0.978451446764706	-0.985707806323529	0.116642082939706	0.0212201874367647	0.0284929205607353	-0.979695458088235	-0.979565196911765	0.262706879425	0.0201551673544118
29	"SITTING"	0.0746568393030303	0.00597430268636364	0.00160134859924242	-0.982078229242424	-0.970896863484848	-0.976522488787879	-0.978774578333333	-0.972537871515151	-0.982243603030303	-0.971158287575758	-0.973211461363636	-0.983565760757576	-0.972776577272727	-0.978458923030303	0.136601130674242	-0.124408290681364	-0.0831229746409091	-0.971730462575758	-0.972597744242424	0.22971324275	0.0217677662666667
29	"STANDING"	0.0765227975538462	0.0120433458461538	-0.00666165821993846	-0.955900569076923	-0.931725634461538	-0.955817812769231	-0.953496956307692	-0.933336387692308	-0.956113693230769	-0.931803453076923	-0.949185702923077	-0.959776190615385	-0.936933191384615	-0.961317378615385	0.0718177397926154	-0.303467365723077	-0.0937549610927692	-0.935151441846154	-0.930677910769231	-0.00598049043384615	0.00215494300138462
29	"WALKING"	0.0841234323137255	-0.0210619558882353	0.00634457223529412	-0.090645041854902	0.244310894098039	-0.387664584313725	-0.0429359302764706	0.0210765716843137	-0.138717234372549	0.157933952294118	-0.34599447627451	-0.122237205541176	0.255614062961569	-0.427690451960784	-0.257051149084314	-0.475080055294118	-0.152723042398039	0.0545269493972549	-0.0310650270227451	0.0864817772705882	0.0302966773176471
29	"WALKING_DOWNSTAIRS"	0.0695031058	0.00436449644888889	-0.00253482149777778	-0.135699627468889	0.289670966711111	-0.381503405466667	-0.0612699838466667	0.0467185842571111	-0.199360430553978	0.20582901724	-0.356220245355556	-0.147278592755556	0.293119526444444	-0.405294896466667	-0.450948560266667	-0.4985269758	-0.480248953555556	0.0137917152644444	0.0790379799133333	-0.112876280435556	0.0429476564444444
29	"WALKING_UPSTAIRS"	0.0872600244938776	0.00695025275918367	-0.0238777222173469	-0.187715731877551	-0.267970620122449	-0.51278453244898	-0.25836270055102	-0.241966049204082	-0.254622747057143	-0.317108600761224	-0.491594353469388	-0.192241883404082	-0.264118277510204	-0.532684063265306	-0.471279281428571	-0.560119541428571	-0.451329265918367	-0.215283573661224	-0.285985809183673	-0.0183651796416327	-0.0594223760204082
30	"LAYING"	0.08072123275	0.0119819524179167	-0.00589225849902778	-0.98636543375	-0.982430495	-0.983087366805556	-0.985529270555556	-0.983605927361111	-0.985998546805556	-0.982140613888889	-0.981549689583333	-0.988140517777778	-0.984124532361111	-0.983185637916667	0.152359886551389	0.0753041126791667	0.0862692032513889	-0.983108084305556	-0.98328511625	0.347309299402778	0.00373768258055556
30	"SITTING"	0.0763318528529412	0.00476702575745588	-0.00113300171426471	-0.988564382205882	-0.979573678088235	-0.984662946764706	-0.985555822352941	-0.985418456176471	-0.988857403235294	-0.979228238382353	-0.981971300147059	-0.9892888075	-0.981550132794118	-0.986008449264706	0.187752123742647	-0.0884463992352941	-0.00446178350882353	-0.984469962941177	-0.98561372	0.353544370380882	-0.00503036659779412
30	"STANDING"	0.0746177416521739	0.0109839689101449	-0.00358774904913043	-0.980573836811594	-0.967745638695652	-0.977716354927536	-0.977620953913043	-0.973108343043478	-0.98116164057971	-0.967720592463768	-0.974170468405797	-0.981721691014493	-0.970228184202899	-0.979936740869565	0.207088443601449	-0.131947804072174	0.081477374984058	-0.972251355217391	-0.973195509565217	0.293291552663768	0.0208373898065217
30	"WALKING"	0.0731938975362069	0.0121254591034483	-0.0116401387758621	-0.485863255344828	-0.302220161206897	-0.491189466034483	-0.399722201034483	-0.409824562586207	-0.509628168793103	-0.352829307068966	-0.469920224310345	-0.507640734482759	-0.294353545672414	-0.511115619482759	-0.253177488803448	-0.439634005689655	-0.400928133965517	-0.418641046896552	-0.40297998362069	0.102850167901724	-0.102713928482759
30	"WALKING_DOWNSTAIRS"	0.0802619828545455	-0.00447316273690909	-0.00846915857363636	-0.337218894	-0.169291887741818	-0.290239376563636	-0.263106944836364	-0.143501970018182	-0.376175794909091	-0.2258243574	-0.250000183381818	-0.355930598	-0.163626807636364	-0.328569968545455	-0.398144618	-0.415305377727273	-0.297520697545455	-0.200830137109091	-0.0827554911536364	-0.00198537142181818	0.00706070274545454
30	"WALKING_UPSTAIRS"	0.0832424557704918	-0.0146522282983607	-0.0141397577296721	-0.486877206393443	-0.501110480081967	-0.524162099344262	-0.47864214147541	-0.432432445245902	-0.508373660819672	-0.516566311147541	-0.48463107557377	-0.511818949131148	-0.519317748081967	-0.562174893606557	-0.398515358098361	-0.50494490852459	-0.424612912786885	-0.42254207295082	-0.449325685081967	0.00535711531803279	-0.00729968074262295
